arrival_rate,num_servers,service_time,simulation_time,queue_limit,avg_response_time,requests_served,dropped_requests,load_intensity,drop_rate
4.459952651690955,3,0.7868855765438623,1714,17,3.8761359630835335,6528,1193,1.1698241378947214,0.15451366403315633
5.944079588647549,9,0.671487865550854,1864,46,0.6754951900053403,11212,0,0.44348636840503786,0.0
2.820232607131373,5,0.6379119058702938,1800,18,0.6454413980872258,5122,0,0.35981199148254434,0.0
3.0332715047826055,6,0.3928751266579431,1309,19,0.39302703636311387,4047,0,0.19861615443823263,0.0
3.6358829198596645,3,0.26744463848509714,1474,29,0.27839015620504737,5289,0,0.3241324643586691,0.0
3.4734172752565833,7,0.2707532592444092,1989,49,0.2707532592444092,6881,0,0.13434843542736502,0.0
1.1833109764847218,5,0.30508537318064344,1710,38,0.30508537318064344,2025,0,0.07220217416991859,0.0
5.196862894950784,6,0.1427639015216105,1284,31,0.14278547921458148,6748,0,0.1236540704260109,0.0
3.4174686160990344,10,0.2598130178084602,1987,49,0.2598130178084602,6784,0,0.08879028344143923,0.0
3.16215319987859,3,0.1084033816269762,1159,43,0.10864017161711056,3610,0,0.11426270002980092,0.0
2.6568430149876368,7,0.49001126849335586,1985,38,0.4900372451791646,5160,0,0.18598328799454342,0.0
3.8486826450117864,3,0.20649070792254232,907,28,0.21128403221912484,3514,0,0.26490573464589545,0.0
2.0794454015114896,6,0.6412425643840093,1852,50,0.6414282733916361,3982,0,0.22223815029362723,0.0
5.319557251763577,7,0.131685292237479,1988,45,0.131685292237479,10446,0,0.10007249303892675,0.0
4.805298427539318,10,0.1919491089120995,1557,23,0.1919491089120995,7608,0,0.09223727512228849,0.0
3.3671808511359007,7,0.5691633935533387,1267,23,0.5693266291538227,4306,0,0.2737822971343326,0.0
1.077620725078276,10,0.716700899431837,920,18,0.716700899431837,935,0,0.07723317429099888,0.0
4.03195886567153,7,0.618795126591788,1262,45,0.6200331455878991,5034,0,0.35642235667087097,0.0
5.450018822496967,8,0.3497625613472498,824,20,0.34976812074422564,4528,0,0.23827656784340767,0.0
2.64288834530629,6,0.5798749917929604,1284,25,0.5812674345430647,3288,0,0.2554241429240326,0.0
5.854180164484875,9,0.4414898183027123,1000,40,0.44149918109671055,5789,0,0.28717343745886326,0.0
5.548321751787462,8,0.17868321919214605,807,50,0.17868321919214605,4540,0,0.12392399896539885,0.0
5.666524073042011,8,0.5804568009900255,1245,14,0.5827868794430808,7011,0,0.4111465545213669,0.0
3.1700817626120306,9,0.4745380912818967,808,25,0.4745380912818967,2591,0,0.16714717209305155,0.0
2.7670948764086107,6,0.26899694622803616,1349,21,0.26899694622803616,3731,0,0.12405667861286024,0.0
5.941979740730166,6,0.11248055045838434,1779,26,0.1124810730944319,10660,0,0.11139285867498283,0.0
1.2381933541871462,8,0.19574208923365566,1165,44,0.19574208923365566,1490,0,0.03029581925297747,0.0
3.037902222777879,6,0.1120223214221206,1514,42,0.1120223214221206,4719,0,0.05671880987483303,0.0
2.4103867931781315,4,0.6151705378863309,843,12,0.625101071378464,2092,0,0.3706997350183749,0.0
4.322853775853672,5,0.36953853555412275,1016,23,0.3733900060333852,4484,0,0.3194922107487152,0.0
3.0431013895914036,3,0.5316248394787784,880,11,0.5975256659023336,2687,0,0.5392627625863925,0.0
1.0450615692401595,10,0.207260771102298,1479,26,0.207260771102298,1553,0,0.021660026669009305,0.0
2.91758243037098,6,0.5290131812762503,822,50,0.5293036657429143,2389,0,0.2572399271877077,0.0
3.9615979695168404,6,0.6061967021943252,1070,26,0.6144528476558221,4254,0,0.4002512707568073,0.0
5.852465901137421,4,0.6190642870093029,1495,20,1.467330886198412,8712,85,0.9057631575834738,0.009662384903944526
5.343432875718415,10,0.7374762519060843,1375,45,0.7382288587069491,7293,0,0.39406548494965665,0.0
3.0184888791353024,8,0.11752129388635095,1749,14,0.11752129388635095,5225,0,0.044342089832192746,0.0
4.848756716672387,4,0.37141058732317234,835,27,0.396619446249338,3981,0,0.450219894981617,0.0
5.389446089505722,10,0.3686099670984945,1938,15,0.3686099670984945,10461,0,0.1986603545731814,0.0
2.470118084777154,9,0.5277675910295049,1991,24,0.5277675910295049,4854,0,0.14484980790680588,0.0
5.696277254819069,3,0.7807701577226392,1163,13,3.6851731089929167,4434,2228,1.4824944302256557,0.3344341038727109
4.852554344286201,9,0.6353556627618453,987,44,0.6370129330971728,4705,0,0.3425664312779812,0.0
2.2214714627855505,3,0.1901220293642928,855,39,0.1917399614716501,1979,0,0.14078355422655095,0.0
2.1314747340858897,7,0.4347190950022626,1964,50,0.4347190950022626,4213,0,0.1323703953460009,0.0
2.3349964234527705,5,0.57783112292511,1968,23,0.579525265597944,4672,0,0.269846721077966,0.0
2.7515000857787957,5,0.5675456978861546,1074,42,0.5713711499379892,2888,0,0.31232040728342814,0.0
5.364556689205556,9,0.2158160504956398,1200,19,0.2158160504956398,6386,0,0.1286397152582565,0.0
1.5729964429585106,5,0.3132322397964883,1500,44,0.3132322397964883,2312,0,0.09854263980396066,0.0
5.140883987600922,9,0.24304016721804114,1416,30,0.24304016721804114,7210,0,0.13882681155500867,0.0
3.863621753948578,5,0.49230620438898676,1052,11,0.49960052542330713,4101,0,0.3804169921762288,0.0
3.5691906746012254,6,0.5690916344831409,1170,45,0.5710171107049783,4035,0,0.3385327591317993,0.0
1.0586754346769585,7,0.5600915694114584,854,42,0.5600915694114584,857,0,0.08470788367222508,0.0
1.6930721969181959,10,0.1811171084764272,1239,45,0.1811171084764272,2055,0,0.03066443407476558,0.0
2.469091929825392,7,0.6393435502960867,1977,38,0.6393435502960867,4996,0,0.22551400006028316,0.0
4.061514259386959,3,0.5966431259570373,1145,22,1.3622256040147263,4699,5,0.8077581879465722,0.0010629251700680273
4.906480024724593,3,0.79473086743099,998,28,7.105828501454522,3842,1005,1.2997770420274004,0.20734474932948216
5.752616498358677,10,0.1097639955238554,1198,30,0.1097639955238554,6825,0,0.06314301715762985,0.0
4.551986327390359,7,0.6866363088578645,946,21,0.6947233292567845,4320,0,0.4465084414015404,0.0
4.417187217673863,10,0.35572463595643755,1456,36,0.35573034293815264,6536,0,0.15713023149584643,0.0
5.9741236418962345,10,0.4733511837801988,1853,31,0.4733862482650662,11123,0,0.2827858497940855,0.0
2.026555017023018,7,0.2028875401278103,1351,48,0.2028875401278103,2804,0,0.05873753747678184,0.0
2.604821295563552,10,0.4718884545422054,1914,49,0.4718884545422054,4863,0,0.12291850955221098,0.0
4.3169935808920705,7,0.1963749090227948,1883,16,0.1963749090227948,8049,0,0.12110703167138136,0.0
1.486850709875546,6,0.14235050017038267,1189,20,0.14235050017038267,1779,0,0.035275657038245416,0.0
3.5405865584430276,3,0.19337753404304167,1407,17,0.19618679603902317,5049,0,0.2282232992458841,0.0
4.892210321279712,4,0.6656828158709831,1100,21,1.254699778341596,5488,8,0.8141650856256414,0.001455604075691412
2.6807833013870694,10,0.418127429612277,1095,21,0.418127429612277,3035,0,0.11209090311564895,0.0
3.6998688207912753,8,0.3868247132972368,1778,24,0.38682990142577445,6531,0,0.17890008697999632,0.0
5.050453498356651,9,0.41326542814504785,1289,43,0.41329710990008395,6540,0,0.23190864748055734,0.0
3.951122173305951,10,0.4808613998561646,1907,30,0.4808613998561646,7452,0,0.1899942139258631,0.0
4.726764409144134,6,0.7486753721920321,1057,38,0.7964709782828926,4942,0,0.5898020172133391,0.0
4.722159692223534,3,0.5297954924305888,1450,22,1.22017244463302,6920,16,0.8339263064924816,0.002306805074971165
4.759572957077567,5,0.4460864306548358,1847,11,0.45703704243373533,8876,0,0.42463618237280276,0.0
4.693553687749578,3,0.6132097084390828,871,29,3.1290595449949876,4114,104,0.9593775628027003,0.024656235182550973
5.627689303281338,10,0.6843164559129072,1291,13,0.6856317428520987,7178,0,0.38511203990004633,0.0
4.935281666291562,8,0.5987954345461414,1622,40,0.5997086032458123,8052,0,0.3694030162468326,0.0
4.771445184551691,10,0.2953465292039258,1371,11,0.2953465292039258,6570,0,0.1409229774544127,0.0
3.314705961313706,6,0.26796270601154815,1567,35,0.2679980210063836,5171,0,0.14803626317103843,0.0
5.771098351812434,10,0.1182330746460346,1248,18,0.1182330746460346,7259,0,0.06823347022194468,0.0
3.4950596711909405,7,0.5256546497353726,1833,45,0.5258093551359979,6433,0,0.2624563381805857,0.0
3.5440185683008245,7,0.12827642330986355,1196,21,0.12827642330986355,4264,0,0.06494486086933902,0.0
1.7636783998804653,8,0.26213165434266184,946,28,0.26213165434266184,1661,0,0.05778949208613563,0.0
3.6256909824578227,9,0.7736171634616476,1744,49,0.7740354202123229,6347,0,0.31165519704861055,0.0
3.8763496689722534,10,0.4417881634022738,1482,49,0.4417881634022738,5761,0,0.17125254009602636,0.0
2.0116695140594745,9,0.704522784458709,1988,22,0.704522784458709,4023,0,0.15747411193954208,0.0
4.980538028327102,3,0.7766589995680269,1450,19,4.882825139268255,5580,1762,1.28939322746368,0.2399891037864342
3.860058210117555,6,0.5785831452195898,1801,37,0.5821201006119604,6816,0,0.37222743665675245,0.0
3.6765987320916333,8,0.6324680243833816,1348,27,0.6327200535243729,4942,0,0.29066639206705513,0.0
4.313793083822987,9,0.5643643875537637,1955,26,0.5644135437788455,8361,0,0.27050568797615804,0.0
1.2906375523927944,6,0.5431545602704465,1924,40,0.5431680882174922,2368,0,0.11683594537307228,0.0
2.292675743686043,6,0.10022886565098968,1770,23,0.10022886565098968,4119,0,0.03829871484919854,0.0
1.1513066504060667,10,0.1980077541663195,1762,33,0.1980077541663195,2048,0,0.02279676442036532,0.0
5.330257627836086,4,0.75089181261144,1930,27,3.3414831705577726,9920,393,1.0006117029629482,0.03810724328517405
4.306618485442379,4,0.3690073521304914,1264,42,0.3808318242539996,5398,0,0.39729347098732987,0.0
5.828644231997352,7,0.37753420269668936,1208,17,0.3783459714487863,7195,0,0.31435893613282534,0.0
3.4575832942052624,5,0.7577448561620028,1277,38,0.8079904887129079,4477,0,0.5239931911871422,0.0
5.276736357783605,5,0.34259996101031703,1647,23,0.34691831849499094,8756,0,0.3615619340876771,0.0
5.727956949722445,6,0.3690900213836219,889,48,0.37111980315073734,5086,0,0.35235529217625383,0.0
4.4592954846615385,3,0.7925160648509532,1043,23,5.505738560062313,3923,772,1.1780211031705288,0.16443024494142705
4.649398377629742,8,0.699734768995994,1899,31,0.7017658329570596,8850,0,0.4066682124676371,0.0
5.6701555318463885,10,0.638792649683799,1236,26,0.6391682098038375,7096,0,0.3622053676307405,0.0
1.1188646041759163,10,0.6323410787159791,1944,36,0.6323410787159791,2145,0,0.07075040507417259,0.0
4.45791420945662,4,0.6973699636773545,1146,15,1.0743958979608021,5146,7,0.7772038675813814,0.0013584319813700757
4.1942085920411225,5,0.6730337173435864,1573,46,0.7316829766559038,6621,0,0.5645687600031692,0.0
1.7659021865817683,3,0.5565159079605119,1271,20,0.574861869380506,2337,0,0.32758421957833533,0.0
5.327875004346287,8,0.5323711272680905,1518,33,0.5331330357749525,8206,0,0.3545508527509144,0.0
4.5580304772441576,10,0.7991862257563612,956,10,0.7998769690139016,4387,0,0.3642715173991224,0.0
5.466141647181214,10,0.3676914917715032,1063,27,0.36769708680304114,5930,0,0.2009853776486402,0.0
4.655432803379289,9,0.6033094544322719,1158,27,0.6034354997550581,5362,0,0.3120740694169845,0.0
3.435168736339963,7,0.20491615527437784,1045,29,0.20491615527437784,3550,0,0.1005602243099326,0.0
3.7160918486439445,3,0.4998498385740544,1755,30,0.6951455728457981,6474,0,0.619162636890345,0.0
5.758401418896295,5,0.25566835483892814,1292,22,0.2572897946512228,7395,0,0.294448203454273,0.0
5.626304159227867,3,0.33750726011156185,1680,18,0.45429161052027517,9456,0,0.6329728337784273,0.0
4.991512520674053,10,0.7110399227502858,1527,10,0.7115393139509293,7597,0,0.35491646771071633,0.0
1.5970731522430461,7,0.6560981566023035,1217,39,0.6561119677128548,2007,0,0.14969096444938465,0.0
4.079293378249101,7,0.6354906232940969,1663,10,0.6383408525726387,6708,0,0.37033609879185764,0.0
2.7440486758026355,9,0.7646941035955183,1896,33,0.7646941035955183,5108,0,0.23315087137392945,0.0
3.271667734849963,3,0.44468031255975327,1881,29,0.4996663003531387,6070,0,0.48494874364158047,0.0
4.3677299934385445,4,0.652093417373832,1357,40,0.9103112786680625,5974,0,0.7120419943968813,0.0
2.4800341518527915,7,0.7598232228815979,1906,29,0.7603574570297188,4798,0,0.26919822030245977,0.0
4.12094664984514,6,0.14815350513178277,1060,41,0.14816007735803766,4366,0,0.10175544843927249,0.0
3.406846700274948,4,0.647682813362299,1420,16,0.7332845878534664,4889,0,0.5516390138820358,0.0
4.5218492415336,4,0.7193248530886598,1503,36,1.2018123704398134,6769,0,0.813169635338806,0.0
2.305066742097071,6,0.7600347876146053,1617,23,0.7619245826845168,3764,0,0.2919884852945396,0.0
2.277711507755637,9,0.5714692504295835,935,45,0.5714692504295835,2064,0,0.14462689867021672,0.0
3.9475263451089244,4,0.34964766230021993,1038,23,0.3617638495625329,4160,0,0.34506083960896666,0.0
2.549463129536135,4,0.7143709608190872,1739,49,0.7658735672702677,4430,0,0.45531560635489143,0.0
2.197408022277089,8,0.7282594457195514,1032,42,0.7283359662070616,2314,0,0.20003539354040104,0.0
3.3069206549293164,3,0.20427132458486894,947,17,0.20727293361884241,3117,0,0.2251696874931579,0.0
4.5655925982092995,9,0.4936889347590496,1101,13,0.4936895303388327,5099,0,0.25044250515041677,0.0
4.120534506146926,3,0.39847910615647675,989,14,0.48029657508060475,4143,0,0.5473156356321155,0.0
2.402989625427313,9,0.1436458377655786,1976,14,0.1436458377655786,4642,0,0.038353273098500035,0.0
2.765961904706285,10,0.274749985381033,1439,20,0.274749985381033,4022,0,0.0759947992882546,0.0
5.699352013842499,7,0.11160419762566665,1832,27,0.11160419762566665,10453,0,0.09086737264158849,0.0
5.90504486585709,9,0.7764821952875353,1820,13,0.7846747677754324,10728,0,0.5094624667457892,0.0
5.173699153588545,3,0.4667830808541805,1233,33,0.8984669344451734,6295,0,0.8049984101082424,0.0
4.529430056212181,9,0.15851126210590333,1514,21,0.15851126210590333,6758,0,0.07977396387006727,0.0
1.151386856433788,5,0.3137609877388354,1177,50,0.3137609877388354,1322,0,0.07225205546883559,0.0
4.209809737950768,9,0.7425868475931305,1651,37,0.743327572543196,6862,0,0.3473499269190804,0.0
2.87777100769573,8,0.2483373647957713,1230,23,0.2483373647957713,3507,0,0.0893322585671036,0.0
3.447727482671777,9,0.6969231281881526,834,48,0.6970109016356878,2887,0,0.26697789137376443,0.0
1.919918407126306,8,0.2963178804780865,909,10,0.2963178804780865,1701,0,0.07111326913631637,0.0
3.8915659170836303,9,0.7508462256499494,1959,26,0.7510815678107846,7602,0,0.32466306452335864,0.0
2.385674906028633,5,0.6956876298627319,882,37,0.698753425601892,2098,0,0.3319369041996111,0.0
2.4150775833570433,7,0.6281373095145569,1286,44,0.628276610583111,3150,0,0.2167143336398302,0.0
2.851700338968078,10,0.6002984935785772,1217,30,0.6002984935785772,3429,0,0.17118714176200553,0.0
2.9551874708176524,3,0.7318181884207301,1405,36,1.2248749985079814,4216,0,0.7208866471124712,0.0
3.901861762219435,10,0.6327351236789128,917,31,0.6327676828565806,3482,0,0.24688449846959348,0.0
3.237215519978081,4,0.5977665054975585,1983,30,0.6474544985183468,6397,0,0.4837747522299398,0.0
5.8073416442571,4,0.5386615769754963,1850,35,0.8570449256877357,10665,0,0.7820479520327503,0.0
4.990477801087904,8,0.22447700447826308,836,31,0.22447700447826308,4063,0,0.14003093846293524,0.0
1.1876182036430114,6,0.2636226736837783,1393,33,0.2636226736837783,1591,0,0.052180514359982756,0.0
4.42775412814655,5,0.1924796250828748,1110,42,0.1925536048452801,4899,0,0.1704504909089598,0.0
4.006611647127347,4,0.6298641135085178,1718,31,0.7926156878952793,7002,0,0.6309052233226922,0.0
2.58842538426701,7,0.2612675573515999,1389,20,0.2612675573515999,3641,0,0.09661022536204544,0.0
2.356986147816767,10,0.7132621558087289,1247,19,0.7132621558087289,2991,0,0.16811490210030983,0.0
4.785913403244448,10,0.5743338279248916,1784,40,0.5743338279248916,8562,0,0.27487119650024294,0.0
2.3154163421712743,4,0.7815500201358586,999,47,0.8104815801722687,2246,0,0.45240342221171387,0.0
3.4067019109564693,9,0.7838261931486992,830,15,0.7840864565024236,2808,0,0.2966957988952676,0.0
2.6822791402070503,10,0.2828477457162667,1540,48,0.2828477457162667,4146,0,0.07586766081893302,0.0
1.3747655073723326,6,0.3796246456652219,850,19,0.3796246456652219,1165,0,0.08698247810149846,0.0
3.1458205956897753,10,0.5241660530272785,1777,49,0.5241660530272785,5681,0,0.16489323651746315,0.0
5.975303763018011,10,0.32201479253041587,927,35,0.3220235504562607,5583,0,0.1924136201554458,0.0
2.0805758281483433,8,0.10937050120309348,926,31,0.10937050120309348,1917,0,0.0284442026394532,0.0
5.802631791570136,4,0.7809524570063853,1309,49,8.547589172814337,6791,666,1.1328948886825154,0.08931205578650932
1.53382540913606,4,0.5228050287015538,1036,17,0.5233490407383562,1600,0,0.20047290926163755,0.0
5.988847939040225,10,0.2379610543849155,988,26,0.2379610543849155,5911,0,0.142511257012494,0.0
2.6399125444322737,6,0.163489738447177,1911,47,0.163489738447177,5017,0,0.071933101902109,0.0
1.170102478503763,6,0.36083957567190195,1422,28,0.36083957567190195,1643,0,0.07036988030598977,0.0
1.3619017320194484,3,0.5955547889846732,889,41,0.604430200128637,1177,0,0.2703623662102345,0.0
2.2630315110240833,10,0.4050012739516803,1474,14,0.4050012739516803,3351,0,0.09165306449575497,0.0
4.526210273855446,8,0.5012135843252419,1660,11,0.5021197024838133,7532,0,0.2835747593461028,0.0
5.175825139775434,9,0.44640196679442623,1813,27,0.44647627439191556,9354,0,0.2567220580199766,0.0
3.361203500488738,4,0.6858167540711387,1406,26,0.833604061401823,4835,0,0.5762924186194339,0.0
3.198644444428821,5,0.5312537646963195,1936,34,0.5362433413664967,6271,0,0.3398583806055557,0.0
4.2583366914230405,4,0.5670014211244664,1409,44,0.6635496370125672,6085,0,0.6036207389158306,0.0
4.181685029166442,8,0.7064479742965746,1266,41,0.7081987316028077,5294,0,0.36926786475011814,0.0
5.558013729855924,7,0.32661129652181864,876,15,0.3267367293353385,4793,0,0.25933001005633033,0.0
1.1082932217280614,7,0.12584277459013382,1954,48,0.12584277459013382,2125,0,0.019924384868813948,0.0
3.225243487006173,7,0.4625783806366367,1453,41,0.4626251596931624,4631,0,0.21313255848259643,0.0
1.8433353062377702,5,0.5305544638582523,1013,35,0.5322402173345485,1873,0,0.1955979550223935,0.0
3.5228049886296238,6,0.2137884931223626,997,26,0.2137884931223626,3541,0,0.12552252834717817,0.0
4.459893168387937,6,0.3465869347503613,1510,17,0.3467432295062156,6587,0,0.2576234504242753,0.0
5.716342709716283,10,0.4044638145822005,1521,17,0.4044638145822005,8596,0,0.23120537778310002,0.0
5.625631620455881,8,0.538987293862961,1989,30,0.5404843858362464,10989,0,0.37901799542242737,0.0
3.7186739518534098,7,0.5455370611743495,1148,40,0.5458212709767312,4177,0,0.2898106370228163,0.0
2.7909154144977384,5,0.2161745695138198,1245,24,0.21621951139414766,3546,0,0.1206649876557065,0.0
2.1836841596014964,3,0.14732557760015397,803,50,0.14764739370384378,1737,0,0.10723751003653242,0.0
4.3962727117297975,3,0.6068015781031705,1491,12,1.3817856638776007,6365,169,0.8892217397498485,0.025864707682889503
4.602360938733092,6,0.19884138892996947,949,12,0.1988465616167718,4437,0,0.15252330690245436,0.0
1.3907952265048509,9,0.18393851078029255,1455,19,0.18393851078029255,2024,0,0.02842453364040466,0.0
2.4079503662112023,5,0.18935317160996634,1759,30,0.18935317160996634,4313,0,0.09119060778429422,0.0
4.146317584536447,5,0.4967715329159966,1137,24,0.5046470580897078,4612,0,0.41195450848534454,0.0
3.2154312688631834,9,0.44248203350072046,1638,42,0.44248203350072046,5216,0,0.15808561849204258,0.0
1.9060659944219651,5,0.12681535086548876,1024,44,0.12681535086548876,2023,0,0.048343685571079646,0.0
4.235537864832319,8,0.5670817794303932,1842,14,0.5671266654721192,7631,0,0.30023704365424,0.0
5.712768039155391,3,0.10156696812122161,1794,28,0.10231918528462955,10219,0,0.19340950977227644,0.0
1.597376178698763,8,0.6786148882514261,1748,42,0.6786148882514261,2807,0,0.1355004071253939,0.0
2.8239162130301425,10,0.7531270440063801,1322,42,0.7531484020304342,3835,0,0.21267676700410823,0.0
4.676828231503203,7,0.7108394269561005,1963,44,0.723230377898497,9201,0,0.47492484286483566,0.0
4.339582803339797,4,0.3520155851378286,1042,33,0.3612645804468341,4506,0,0.3819001949429293,0.0
5.653257694685295,6,0.43313554938633336,1034,23,0.43722641947976004,5736,0,0.4081044795683386,0.0
4.052695516548001,10,0.18464930477075278,1321,20,0.18464930477075278,5411,0,0.07483274095781352,0.0
1.632134311760408,4,0.37680637916924475,867,21,0.37709912394966055,1418,0,0.15374965508308164,0.0
2.733977308694199,9,0.17367782208794585,1884,19,0.17367782208794585,5063,0,0.05275902495687468,0.0
2.5967090753525004,7,0.4382046968495652,1382,30,0.4382046968495652,3644,0,0.16255573045305102,0.0
3.6504228551813833,9,0.7501781973079044,1042,50,0.7504403915514694,3883,0,0.3042741818790604,0.0
3.435204052977463,9,0.6692528208953122,817,37,0.6692528208953122,2795,0,0.2554466669784641,0.0
5.789268598010105,5,0.4983664403335589,1040,25,0.5362780731121408,5957,0,0.5770354366650299,0.0
4.622153796463272,3,0.4193640610498076,1230,15,0.6055230030165634,5764,0,0.6461217289605412,0.0
3.379807900098221,5,0.7993341907575215,1166,49,0.8671300852850575,3991,0,0.5403192025481779,0.0
1.9166499538407709,4,0.7855355201080906,1759,49,0.8130330530517681,3346,0,0.3763991545888644,0.0
3.4053758046853564,9,0.3736757076288909,911,35,0.3736757076288909,3131,0,0.14138957928423382,0.0
3.1291854888138446,7,0.6324199222720216,917,48,0.632724547898849,2816,0,0.2827084633729128,0.0
5.76331105670839,8,0.5320343770218824,1156,39,0.5346556059352088,6740,0,0.38328495095489684,0.0
5.907674870495914,5,0.21375384368091951,1672,27,0.2144034579978878,10079,0,0.252557642157136,0.0
5.242109069568798,3,0.5798678766363768,1518,38,3.6572694462979523,7760,150,1.0132435517557175,0.018963337547408345
4.89381507537066,5,0.38612353107934094,869,27,0.3911177460436698,4245,0,0.37792343147028606,0.0
2.2175164781151,5,0.4597018723731715,1147,34,0.4601968050240912,2560,0,0.2038792954015745,0.0
1.9360037866681288,6,0.2985707050443958,1859,38,0.2985707050443958,3603,0,0.09633900259235388,0.0
3.2315788021304583,5,0.5195242966529885,1495,39,0.5250878586181749,4865,0,0.33577674085110665,0.0
2.370649423209365,6,0.2621599107945554,806,10,0.2621599107945554,1878,0,0.10358154021895523,0.0
3.722611107013608,4,0.43453127969955885,1524,19,0.4478617763897492,5747,0,0.4043977420386036,0.0
3.1361645863907226,5,0.44329187131024206,1444,50,0.44440999528515435,4515,0,0.27804725364761096,0.0
2.7613821515926547,8,0.5184258064722468,1529,41,0.5184318427728436,4291,0,0.17894647111468626,0.0
3.549621374401283,5,0.37046476701346776,1100,40,0.37150484467295264,3894,0,0.26300193109071934,0.0
5.640405961496674,3,0.40496043998413445,1174,31,0.7058611696820621,6520,0,0.7613804266189427,0.0
2.7626563769154284,7,0.40606894272060423,959,48,0.40606894272060423,2615,0,0.1602612791534833,0.0
4.353308674180028,7,0.11816591519168732,1602,26,0.11816591519168732,6974,0,0.07348752908519915,0.0
1.786364488496265,4,0.2896451869034792,1740,49,0.2899462149567946,3132,0,0.12935296903705967,0.0
1.1825802329397237,3,0.750441155998837,1967,25,0.775063950991221,2281,0,0.29581895902288674,0.0
2.355916076271927,6,0.27390517335754155,1282,17,0.27390517335754155,3056,0,0.10754960021451354,0.0
1.549827090057537,8,0.16233190238379527,1504,11,0.16233190238379527,2356,0,0.0314482974868727,0.0
3.406329349396954,4,0.5804447649567382,1212,27,0.6267255813469107,4159,0,0.4942965096439885,0.0
1.6622205957109717,3,0.11121719208632881,869,48,0.11128011012710645,1384,0,0.061622502427679686,0.0
5.86068151592683,10,0.10603068209424427,1937,22,0.10603068209424427,11359,0,0.062141205867085124,0.0
4.72956568362526,8,0.20271579318504324,1131,32,0.20271579318504324,5335,0,0.11984470737210699,0.0
4.319230489360272,10,0.6219756499153671,1235,42,0.6219963869219728,5444,0,0.26864561907541246,0.0
5.254451365586958,8,0.5561148143584643,1200,16,0.5572978070637806,6387,0,0.3652597807161213,0.0
1.0784247437590198,10,0.7466515337559337,853,21,0.7466515337559337,944,0,0.08052074889680219,0.0
4.37345883674071,3,0.7703028697693823,1721,34,7.429890029390496,6693,834,1.1229626309198777,0.11080111598246313
3.4326851479483356,8,0.3923560825799747,1846,16,0.3923589286280606,6236,0,0.1683543621724337,0.0
5.551463818210128,7,0.7045724593226219,1571,48,0.7285860887482201,8899,0,0.5587726450338375,0.0
1.3400844389073898,8,0.7558646066934483,817,50,0.7558646066934483,1080,0,0.12661529966884308,0.0
4.197191098628169,5,0.6307634484546499,1366,25,0.6734801483817725,5762,0,0.5294869462387729,0.0
1.461303138215865,5,0.42306460532809587,1532,37,0.42306460532809587,2364,0,0.12364512708680057,0.0
5.09924329377214,10,0.4483923238372213,1025,40,0.4483923238372213,5248,0,0.22864615503058566,0.0
1.4515278776918747,5,0.763335884563561,1210,25,0.7645733269091779,1803,0,0.22160066329731914,0.0
4.655736651672417,4,0.25155167782383125,1158,40,0.2549712018751905,5343,0,0.29278959155852563,0.0
5.615907788688218,9,0.7971478280716078,1158,37,0.808192210164782,6596,0,0.49741207737813764,0.0
2.4892298123182557,4,0.3855080542299749,1225,42,0.3885028552177148,2934,0,0.2399045353695141,0.0
3.0970421807821014,5,0.6834841250696215,858,18,0.7000448060090483,2732,0,0.42335583304711344,0.0
1.3869614848589287,5,0.2406326806435552,946,18,0.2406326806435552,1380,0,0.06674965201019394,0.0
3.719315887909884,4,0.5751937396207416,1934,13,0.6385073718167024,7167,0,0.5348318035994313,0.0
2.066352021417047,7,0.17168118376996938,800,37,0.17168118376996938,1595,0,0.05067910873176396,0.0
3.9334566815836465,7,0.46329857696626064,1399,43,0.463531850997956,5408,0,0.26033784044801905,0.0
2.451430336745788,8,0.2600761263218764,1928,15,0.2600761263218764,4822,0,0.07969481324109719,0.0
2.1894434389119617,10,0.2001714674963352,1546,38,0.2001714674963352,3468,0,0.043826410616723,0.0
3.946279666875799,10,0.316513541444748,1992,14,0.316513541444748,8105,0,0.12490509528942598,0.0
5.9491716193589586,3,0.10786742603243284,1176,17,0.10901608849035464,6959,0,0.21390727653515038,0.0
2.394576592583541,5,0.32087333785309957,1361,13,0.3210470799436158,3270,0,0.1536711568014365,0.0
4.551131401709924,3,0.2702875140390215,1858,35,0.2912233453634976,8221,0,0.41003799754436754,0.0
2.685366876609397,10,0.13806264623420889,960,49,0.13806264623420889,2508,0,0.037074885709438565,0.0
1.4636940046161349,7,0.6507018990193854,1450,21,0.6507018990193854,2069,0,0.13606120976957256,0.0
5.817679284747446,8,0.3516323901747719,1367,12,0.3517058074756822,8018,0,0.25571055902075024,0.0
2.980186241314486,7,0.43288501338262764,1146,28,0.43315085248120727,3375,0,0.1842968515648777,0.0
2.933894414280143,5,0.6185496963508296,1859,13,0.6264650720942411,5407,0,0.3629518998156755,0.0
3.7562441591138898,4,0.19317639369091397,986,43,0.19358980409860674,3736,0,0.1814044251200452,0.0
3.99949228635666,6,0.33220672228560755,1875,29,0.33235626784595934,7512,0,0.22144303720951944,0.0
1.3002378112567117,3,0.4741374543181366,1666,13,0.47768081087900555,2129,0,0.20549714861248103,0.0
5.9801562997173745,5,0.29804937757222144,1114,11,0.30162654160168956,6678,0,0.3564763725830725,0.0
